watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,is_download,age,gender,country,subscription_plan,subscription_start_date,is_active,monthly_spend,household_size,title,content_type,genre_primary,release_year,duration_minutes,maturity_level,language,country_of_origin,imdb_rating,is_netflix_original,added_to_platform,content_warning
11/8/2024,Smart TV,25.40,69.30,completed,4K,TRUE,15.00,Female,USA,Basic,2024-08-27,TRUE,16.92,7.00,Empire King,Stand-Up Comedy,Adventure,2015,51,Adult,German,Canada,5.70,FALSE,2023-12-17,FALSE
11/5/2024,Desktop,144.90,49.60,paused,HD,FALSE,44.00,Male,USA,Standard,2024-07-22,TRUE,9.67,2.00,Quest House,Documentary,Fantasy,2020,98,Family,English,USA,5.90,FALSE,2025-06-11,FALSE
3/26/2025,Desktop,30.70,32.10,stopped,HD,TRUE,66.00,Female,CANADA,Basic,2024-06-01,TRUE,8.51,2.00,Ice Phoenix,Tv Series,Comedy,2011,22,Adult,English,Germany,3.00,FALSE,2025-04-06,TRUE
6/1/2025,Desktop,77.80,49.60,completed,HD,FALSE,24.00,Male,USA,Standard,2023-08-06,FALSE,22.95,4.00,Mystery Mystery,Movie,Biography,1999,114,Family,Korean,USA,4.00,FALSE,2022-09-13,FALSE
2/13/2025,Tablet,198.00,66.60,stopped,HD,FALSE,34.00,Prefer not to say,CANADA,Premium,2023-01-15,TRUE,35.96,1.00,Kingdom City,Movie,Crime,2019,105,Family,English,Germany,4.30,FALSE,2023-02-07,FALSE
6/23/2025,Desktop,99.10,54.40,stopped,4K,FALSE,50.00,Female,USA,Basic,2025-03-04,TRUE,10.87,2.00,Bright Mystery,Stand-Up Comedy,Sport,1995,54,Teens,Spanish,USA,6.80,FALSE,2024-12-02,FALSE
7/6/2025,Laptop,14.80,64.60,started,Ultra HD,FALSE,50.00,Male,CANADA,Standard,2023-01-14,TRUE,11.29,3.00,A Mystery,Stand-Up Comedy,Mystery,1992,45,Adult,Spanish,USA,9.10,FALSE,2021-06-11,FALSE
6/16/2024,Desktop,53.30,37.00,completed,HD,TRUE,55.00,Male,USA,Basic,2024-06-11,TRUE,10.04,3.00,Dragon Journey,Movie,Adventure,2015,111,Kids,Hindi,Japan,7.30,FALSE,2022-09-16,FALSE
3/13/2025,Mobile,46.50,79.00,paused,HD,FALSE,35.00,Female,USA,Basic,2024-01-20,TRUE,22.36,4.00,First House,Documentary,War,2003,86,Teens,English,UK,1.70,TRUE,2021-06-14,FALSE
8/13/2025,Laptop,262.30,79.00,started,HD,FALSE,21.00,Female,USA,Premium,2022-12-24,TRUE,2.59,2.00,Adventure Fire,Movie,Biography,2006,143,Adult,German,Germany,5.00,TRUE,2022-12-28,FALSE
2/25/2024,Smart TV,88.10,49.60,completed,4K,FALSE,25.00,Male,CANADA,Standard,2024-07-24,TRUE,4.58,2.00,Mystery War,Movie,Fantasy,1981,159,Kids,Italian,South Korea,6.90,FALSE,2023-12-08,FALSE
9/19/2024,Mobile,88.50,49.60,completed,HD,FALSE,26.00,Female,USA,Premium,2022-12-04,TRUE,6.79,4.00,Mystery Fire,Movie,Thriller,2017,110,Family,English,South Korea,5.10,FALSE,2022-09-26,TRUE
10/16/2025,Laptop,155.10,39.80,completed,HD,FALSE,48.00,Female,CANADA,Standard,2024-02-21,FALSE,28.27,4.00,Bright Love,Movie,War,2014,79,Teens,English,USA,4.40,FALSE,2024-11-22,FALSE
3/15/2025,Tablet,45.50,96.30,completed,HD,FALSE,15.00,Male,USA,Premium,2022-08-07,TRUE,484.66,7.00,Journey Mission,Movie,Action,1995,93,Adult,English,India,6.20,FALSE,2020-12-19,FALSE
7/5/2025,Mobile,67.50,43.90,started,Ultra HD,FALSE,24.00,Female,USA,Basic,2023-08-15,TRUE,2.06,4.00,Mission Dream,Movie,War,2005,414,Kids,Hindi,USA,5.90,FALSE,2021-02-07,FALSE
5/21/2025,Mobile,45.10,67.50,started,Ultra HD,FALSE,28.00,Male,USA,Standard,2024-10-26,TRUE,33.17,4.00,Bright Mystery,Stand-Up Comedy,Sport,1995,54,Teens,Spanish,USA,6.80,FALSE,2024-12-02,FALSE
5/7/2024,Smart TV,22.60,63.70,stopped,4K,FALSE,26.00,Male,CANADA,Premium,2024-11-20,TRUE,11.11,6.00,An Princess,Movie,History,2020,107,Kids,English,USA,6.50,FALSE,2021-08-23,FALSE
7/13/2025,Smart TV,137.40,7.20,completed,4K,TRUE,19.00,Male,USA,Premium+,2024-06-23,TRUE,13.04,3.00,Warrior Mission,Documentary,Sport,2015,91,Kids,English,USA,3.10,FALSE,2023-06-15,FALSE
8/29/2024,Desktop,99.10,75.30,started,4K,FALSE,38.00,Female,USA,Standard,2024-12-15,TRUE,21.85,4.00,Old Fire,Movie,Mystery,2007,94,Teens,English,USA,6.90,FALSE,2023-07-27,FALSE
12/28/2024,Mobile,64.80,4.50,stopped,HD,FALSE,11.00,Male,CANADA,Standard,2024-07-22,TRUE,18.41,3.00,Battle Secret,Documentary,Mystery,2004,56,Kids,English,USA,0.90,FALSE,2021-04-06,FALSE
3/5/2025,Desktop,6.30,33.90,paused,4K,FALSE,30.00,Male,USA,Standard,2023-04-12,TRUE,8.80,3.00,Little House,Tv Series,Biography,2013,56,Teens,Spanish,South Korea,6.80,FALSE,2020-09-13,FALSE
1/16/2025,Smart TV,74.50,52.70,started,SD,FALSE,34.00,Female,USA,Premium,2025-07-26,TRUE,15.86,6.00,House Secret,Movie,Sport,2020,127,Kids,English,USA,4.80,FALSE,2023-02-02,FALSE
5/26/2024,Tablet,43.80,49.60,paused,HD,FALSE,35.00,Female,USA,Basic,2024-11-01,TRUE,13.20,3.00,Battle Fire,Documentary,Romance,2006,91,Adult,Korean,USA,7.40,FALSE,2023-08-04,FALSE
5/10/2025,Mobile,15.00,15.60,started,SD,TRUE,45.00,Prefer not to say,CANADA,Standard,2024-04-08,TRUE,3.88,2.00,Empire Love,Tv Series,Sci-Fi,2021,43,Kids,English,Japan,7.10,TRUE,2024-09-23,TRUE
2/17/2025,Smart TV,162.50,32.40,completed,Ultra HD,FALSE,40.00,Female,USA,Basic,2025-02-18,TRUE,2.16,1.00,Story King,Stand-Up Comedy,War,2011,33,Kids,Hindi,UK,8.00,FALSE,2022-12-08,FALSE
2/3/2024,Laptop,10.80,88.60,started,HD,FALSE,35.00,Female,USA,Standard,2023-05-26,FALSE,9.69,2.00,First Quest,Stand-Up Comedy,Horror,1992,30,Adult,English,USA,7.20,FALSE,2024-07-26,FALSE
10/24/2024,Desktop,92.20,85.20,started,4K,FALSE,25.00,Female,USA,Premium,2022-12-08,TRUE,5.92,2.00,A Family,Stand-Up Comedy,Thriller,2015,27,Family,Spanish,Canada,7.40,FALSE,2024-11-08,FALSE
4/27/2024,Mobile,47.00,8.10,stopped,HD,FALSE,45.00,Male,USA,Premium,2024-08-10,TRUE,23.94,2.00,Legend King,Documentary,Biography,2010,71,Family,English,UK,9.50,FALSE,2023-12-06,FALSE
4/28/2025,Smart TV,23.20,87.00,stopped,4K,TRUE,33.00,Male,CANADA,Premium,2023-08-06,TRUE,2.22,5.00,Last Mission,Movie,Mystery,2022,152,Kids,English,USA,5.20,FALSE,2024-04-21,FALSE
5/4/2024,Tablet,30.20,49.00,completed,HD,FALSE,31.00,Other,USA,Premium,2024-05-04,TRUE,19.35,3.00,Fire King,Movie,Adventure,2001,144,Kids,English,USA,6.40,FALSE,2023-01-26,FALSE
12/27/2024,Mobile,80.50,77.20,started,HD,TRUE,36.00,Female,USA,Basic,2025-03-24,TRUE,16.84,5.00,Phoenix Princess,Tv Series,Action,2019,76,Adult,German,USA,6.30,TRUE,2021-08-11,TRUE
5/5/2025,Tablet,118.40,66.10,started,Ultra HD,FALSE,40.00,Male,USA,Standard,2024-12-05,TRUE,16.16,2.00,Dragon Hero,Movie,History,2020,91,Kids,English,South Korea,8.00,FALSE,2021-08-19,TRUE
2/2/2025,Smart TV,76.30,95.70,paused,HD,TRUE,61.00,Male,USA,Premium,2025-03-17,TRUE,24.72,3.00,War Queen,Movie,Comedy,1998,136,Teens,English,Japan,6.30,FALSE,2021-03-22,FALSE
5/12/2024,Tablet,116.00,65.80,stopped,HD,FALSE,20.00,Female,USA,Standard,2023-12-04,TRUE,29.88,2.00,Hero City,Tv Series,Adventure,2010,49,Teens,French,USA,8.90,FALSE,2024-09-26,TRUE
12/22/2025,Tablet,228.80,65.30,stopped,HD,TRUE,35.00,Female,USA,Standard,2023-11-09,TRUE,9.60,3.00,Secret Battle,Movie,Adventure,2012,142,Adult,English,USA,5.60,FALSE,2022-05-27,TRUE
11/24/2025,Smart TV,63.30,27.60,paused,4K,FALSE,29.00,Prefer not to say,USA,Standard,2024-05-10,TRUE,24.82,2.00,Dream Warrior,Movie,Biography,1994,110,Teens,English,USA,1.40,FALSE,2021-05-21,FALSE
1/5/2024,Smart TV,24.50,76.70,stopped,HD,FALSE,47.00,Female,USA,Premium,2024-04-03,TRUE,24.67,1.00,Love Battle,Stand-Up Comedy,War,2022,91,Adult,English,Germany,4.40,FALSE,2020-10-15,TRUE
10/17/2025,Laptop,42.90,49.60,completed,4K,FALSE,43.00,Other,USA,Standard,2022-09-06,TRUE,4.82,2.00,Adventure Dream,Movie,Documentary,2017,97,Kids,English,USA,7.70,TRUE,2022-03-28,FALSE
7/14/2025,Desktop,65.80,47.30,stopped,4K,TRUE,35.00,Male,USA,Premium,2025-05-31,TRUE,15.58,3.00,Old City,Movie,Animation,2001,74,Kids,English,USA,5.80,FALSE,2023-03-10,FALSE
7/24/2025,Desktop,122.30,40.70,started,HD,FALSE,35.00,Male,USA,Standard,2025-07-07,TRUE,32.04,2.00,Last Day,Tv Series,Music,2005,44,Adult,English,Germany,5.60,FALSE,2023-07-17,FALSE
8/31/2024,Tablet,125.40,87.60,completed,4K,FALSE,36.00,Female,USA,Premium,2023-01-29,TRUE,17.90,1.00,Kingdom War,Tv Series,Sci-Fi,2023,38,Adult,English,USA,5.50,FALSE,2023-12-01,FALSE
8/17/2025,Mobile,73.50,67.90,stopped,HD,TRUE,27.00,Female,CANADA,Basic,2025-04-29,TRUE,5.81,1.00,Night City,Stand-Up Comedy,Drama,2007,67,Adult,English,USA,6.60,FALSE,2025-05-09,FALSE
10/2/2025,Laptop,14.40,79.80,completed,HD,FALSE,30.00,Female,USA,Premium,2025-01-25,TRUE,9.73,1.00,Mystery Fire,Movie,Thriller,2017,110,Family,English,South Korea,5.10,FALSE,2022-09-26,TRUE
6/17/2025,Tablet,209.50,49.60,started,HD,TRUE,47.00,Female,CANADA,Basic,2025-01-15,TRUE,15.13,2.00,Princess Legend,Documentary,Thriller,2004,43,Kids,French,Japan,4.40,FALSE,2022-10-08,TRUE
8/12/2025,Laptop,58.90,22.90,paused,Ultra HD,FALSE,58.00,Female,USA,Standard,2022-12-18,TRUE,4.91,4.00,Legend King,Documentary,War,1990,59,Teens,English,USA,6.30,FALSE,2022-04-12,TRUE
1/5/2024,Laptop,70.60,35.10,paused,4K,FALSE,1.00,Male,USA,Standard,2023-03-25,TRUE,25.50,2.00,Queen Quest,Movie,Biography,1995,166,Family,English,India,6.90,FALSE,2022-10-11,FALSE
9/30/2025,Tablet,15.10,78.70,paused,4K,FALSE,38.00,Male,USA,Premium,2025-03-06,TRUE,8.01,1.00,Day Warrior,Stand-Up Comedy,Documentary,2024,44,Kids,Spanish,South Korea,6.00,TRUE,2021-10-10,FALSE
11/25/2025,Laptop,107.80,13.80,stopped,HD,FALSE,42.00,Female,USA,Premium,2024-06-03,TRUE,7.11,4.00,Warrior War,Movie,Romance,2024,129,Kids,English,USA,4.70,FALSE,2022-06-10,FALSE
1/2/2025,Mobile,21.60,72.80,paused,SD,FALSE,35.00,Male,CANADA,Basic,2022-11-03,TRUE,6.69,1.00,Our King,Documentary,History,1997,71,Family,English,South Korea,6.60,TRUE,2021-09-12,TRUE
1/3/2025,Mobile,146.60,43.40,started,4K,FALSE,19.00,Male,USA,Standard,2022-09-26,TRUE,7.79,3.00,Kingdom Hero,Tv Series,Mystery,2010,24,Adult,Italian,South Korea,6.20,FALSE,2021-12-13,FALSE
5/2/2024,Laptop,134.40,16.80,started,SD,FALSE,31.00,Female,USA,Basic,2023-11-03,TRUE,10.74,2.00,Battle Love,Tv Series,Documentary,2009,54,Adult,English,Canada,5.80,FALSE,2021-09-14,FALSE
8/25/2024,Laptop,103.20,96.40,completed,HD,FALSE,42.00,Prefer not to say,USA,Basic,2023-10-10,TRUE,22.96,2.00,Journey Love,Tv Series,Sport,1990,63,Teens,English,Canada,7.20,FALSE,2023-03-02,FALSE
11/12/2025,Mobile,34.50,11.90,stopped,SD,FALSE,64.00,Female,USA,Standard,2024-07-19,FALSE,35.39,1.00,House Story,Stand-Up Comedy,Music,1993,334,Kids,English,South Korea,5.00,FALSE,2025-06-05,FALSE
10/24/2025,Smart TV,38.30,2.70,stopped,HD,FALSE,26.00,Male,CANADA,Premium,2024-06-18,TRUE,45.54,3.00,My Adventure,Tv Series,War,2011,53,Kids,English,USA,6.60,FALSE,2022-06-21,TRUE
6/7/2025,Mobile,48.40,94.10,paused,4K,TRUE,42.00,Female,USA,Premium,2023-09-03,TRUE,15.07,2.00,Story Night,Stand-Up Comedy,Adventure,1999,52,Family,Spanish,France,7.30,FALSE,2023-08-24,FALSE
9/28/2025,Laptop,131.90,46.30,paused,HD,FALSE,25.00,Female,CANADA,Basic,2024-01-10,TRUE,16.38,7.00,Dragon Night,Documentary,Animation,1991,89,Adult,Spanish,South Korea,7.30,FALSE,2020-08-25,TRUE
6/28/2025,Tablet,90.20,62.20,stopped,Ultra HD,FALSE,29.00,Female,USA,Premium,2022-09-15,TRUE,3.19,2.00,Dark Secret,Movie,Animation,1997,111,Kids,English,USA,7.90,TRUE,2020-10-28,FALSE
8/17/2025,Laptop,199.80,94.20,stopped,HD,FALSE,49.00,Female,USA,Standard,2023-05-16,TRUE,6.52,2.00,War Story,Movie,Action,1990,96,Family,Korean,Japan,3.90,FALSE,2024-10-30,TRUE
9/18/2024,Mobile,106.00,87.30,started,SD,TRUE,50.00,Female,CANADA,Standard,2023-06-08,TRUE,12.71,2.00,Fire Battle,Movie,Horror,1991,108,Kids,Japanese,USA,5.60,FALSE,2024-11-20,FALSE
12/2/2024,Laptop,28.10,13.80,started,SD,TRUE,19.00,Female,USA,Premium,2025-06-25,TRUE,25.16,3.00,My Quest,Tv Series,Sport,2016,38,Family,English,USA,8.60,FALSE,2023-12-09,FALSE
12/11/2025,Tablet,40.20,99.00,paused,4K,TRUE,50.00,Female,USA,Basic,2024-04-11,TRUE,21.36,1.00,First Quest,Stand-Up Comedy,Horror,1992,30,Adult,English,USA,7.20,FALSE,2024-07-26,FALSE
1/26/2025,Mobile,48.80,14.70,paused,4K,FALSE,47.00,Male,CANADA,Standard,2022-09-29,FALSE,12.48,3.00,Dream Dream,Limited Series,Family,2019,65,Adult,English,USA,5.90,FALSE,2024-07-24,FALSE
9/20/2024,Smart TV,19.10,19.80,started,4K,FALSE,38.00,Female,CANADA,Standard,2023-06-19,TRUE,19.71,5.00,Dark City,Stand-Up Comedy,Western,1993,68,Kids,English,USA,5.30,FALSE,2021-08-03,FALSE
3/8/2025,Desktop,61.70,99.80,stopped,HD,TRUE,28.00,Male,USA,Premium+,2024-10-21,TRUE,12.17,2.00,Night House,Tv Series,Horror,2003,16,Kids,English,France,7.50,TRUE,2024-12-04,FALSE
9/5/2025,Mobile,22.30,72.40,started,4K,FALSE,35.00,Female,USA,Standard,2024-03-21,TRUE,17.28,3.00,Quest House,Movie,Action,1995,113,Adult,English,USA,5.90,FALSE,2021-09-05,FALSE
4/1/2024,Desktop,23.90,96.50,completed,HD,FALSE,29.00,Female,USA,Standard,2023-06-25,TRUE,12.30,3.00,Family Ice,Tv Series,Sport,1992,34,Adult,English,USA,7.50,TRUE,2020-08-02,TRUE
8/25/2025,Smart TV,13.90,2.30,completed,HD,FALSE,35.00,Female,USA,Basic,2023-12-26,TRUE,15.44,1.00,Princess City,Documentary,History,2018,90,Kids,English,Canada,4.70,FALSE,2022-02-28,FALSE
10/2/2024,Smart TV,36.60,13.50,stopped,4K,FALSE,45.00,Female,CANADA,Standard,2025-05-10,TRUE,5.47,2.00,Secret Battle,Stand-Up Comedy,Animation,2024,63,Teens,German,USA,8.30,FALSE,2023-08-30,FALSE
5/29/2025,Desktop,15.60,36.80,started,Ultra HD,FALSE,36.00,Female,CANADA,Basic,2025-02-14,TRUE,14.76,2.00,Day Night,Movie,Western,2015,109,Family,Spanish,USA,6.20,TRUE,2022-07-30,FALSE
12/16/2025,Mobile,181.20,52.00,paused,HD,FALSE,34.00,Male,USA,Basic,2022-08-28,TRUE,383.30,2.00,Mission Night,Stand-Up Comedy,Adventure,2015,72,Kids,English,USA,2.60,FALSE,2023-01-10,FALSE
5/12/2024,Tablet,52.50,21.90,completed,4K,FALSE,35.00,Female,USA,Standard,2023-11-09,TRUE,9.60,3.00,Phoenix Day,Stand-Up Comedy,Crime,1998,89,Kids,English,UK,7.60,FALSE,2025-04-11,FALSE
11/11/2025,Tablet,17.90,0.30,paused,HD,FALSE,47.00,Male,USA,Premium,2025-06-25,TRUE,33.22,8.00,Dark Legend,Movie,Sci-Fi,1956,125,Kids,English,Canada,6.20,FALSE,2025-03-22,FALSE
11/5/2025,Desktop,113.40,18.80,started,4K,FALSE,35.00,Female,USA,Basic,2024-12-16,TRUE,25.76,2.00,Old Night,Movie,War,1994,128,Kids,Korean,South Korea,6.20,FALSE,2022-06-27,FALSE
12/26/2025,Desktop,17.00,4.50,completed,Ultra HD,FALSE,22.00,Female,USA,Standard,2024-07-26,TRUE,12.28,2.00,Storm Day,Tv Series,Western,1998,53,Family,English,Canada,6.90,FALSE,2025-01-20,FALSE
11/8/2025,Smart TV,14.90,77.00,started,HD,FALSE,37.00,Male,USA,Standard,2025-03-14,TRUE,23.46,2.00,A Quest,Limited Series,History,2008,58,Adult,English,Canada,4.90,FALSE,2022-03-29,FALSE
5/13/2024,Tablet,63.30,99.70,completed,SD,TRUE,35.00,Female,USA,Standard,2022-08-20,TRUE,11.15,4.00,Our Queen,Movie,Family,2018,98,Adult,English,South Korea,4.80,FALSE,2023-02-12,FALSE
11/14/2025,Laptop,86.80,87.80,paused,HD,FALSE,27.00,Female,CANADA,Standard,2023-11-25,TRUE,18.26,2.00,Empire King,Stand-Up Comedy,Adventure,2015,51,Adult,German,Canada,5.70,FALSE,2023-12-17,FALSE
12/7/2024,Tablet,18.10,40.40,started,4K,FALSE,58.00,Female,USA,Standard,2023-06-27,TRUE,8.99,2.00,Mystery Quest,Movie,War,2005,116,Teens,Japanese,UK,6.40,FALSE,2023-02-04,FALSE
11/4/2025,Tablet,25.50,16.70,stopped,HD,FALSE,45.00,Female,CANADA,Basic,2024-12-22,FALSE,15.65,2.00,A Adventure,Documentary,Drama,2021,99,Adult,English,USA,4.40,TRUE,2021-10-26,FALSE
9/24/2025,Mobile,156.00,80.30,paused,HD,TRUE,42.00,Male,CANADA,Standard,2022-12-12,TRUE,8.85,2.00,Dream Journey,Movie,Romance,2013,138,Family,English,Germany,8.60,FALSE,2021-01-20,TRUE
8/1/2025,Smart TV,12.10,52.00,paused,HD,FALSE,44.00,Female,USA,Standard,2022-10-05,TRUE,17.87,2.00,Love Mission,Movie,Adventure,2011,27,Kids,English,USA,6.70,TRUE,2025-07-15,TRUE
5/3/2024,Mobile,53.50,44.40,paused,4K,FALSE,28.00,Male,USA,Premium+,2022-08-23,TRUE,6.40,1.00,Adventure Warrior,Tv Series,Crime,2014,47,Family,English,USA,8.40,FALSE,2021-10-25,TRUE
7/4/2025,Laptop,98.90,14.10,started,SD,TRUE,21.00,Male,CANADA,Premium,2025-02-02,TRUE,19.47,6.00,Last Secret,Movie,Drama,2003,115,Teens,English,India,6.10,FALSE,2024-03-04,FALSE
12/13/2024,Smart TV,13.20,16.20,paused,4K,FALSE,14.00,Prefer not to say,USA,Standard,2022-08-20,TRUE,8.47,2.00,Adventure Legend,Tv Series,Drama,2021,73,Adult,Japanese,USA,6.50,FALSE,2020-11-18,FALSE
4/21/2025,Smart TV,9.80,41.80,completed,HD,TRUE,57.00,Male,CANADA,Premium,2023-12-04,TRUE,15.51,1.00,Family Legend,Movie,Family,2005,109,Adult,Japanese,Japan,6.80,TRUE,2024-11-16,FALSE
10/12/2024,Desktop,62.30,53.40,paused,4K,FALSE,37.00,Female,CANADA,Basic,2025-04-02,TRUE,7.06,2.00,Family Dragon,Movie,Sci-Fi,2016,122,Family,Japanese,France,6.40,TRUE,2024-09-27,FALSE
3/30/2025,Tablet,35.50,86.80,completed,HD,FALSE,32.00,Female,CANADA,Premium+,2023-05-30,TRUE,18.34,3.00,Last Kingdom,Tv Series,Drama,2007,53,Family,Spanish,USA,9.00,TRUE,2023-05-23,FALSE
11/16/2025,Tablet,54.90,49.60,completed,4K,FALSE,33.00,Female,CANADA,Standard,2024-09-01,TRUE,32.16,2.00,Legend House,Documentary,Documentary,2000,84,Teens,English,USA,7.30,TRUE,2021-06-26,FALSE
1/4/2024,Desktop,89.80,75.30,paused,HD,FALSE,41.00,Male,USA,Premium,2023-07-13,TRUE,6.74,2.00,Love Journey,Movie,Horror,2015,109,Kids,Hindi,USA,7.90,FALSE,2025-01-08,FALSE
6/29/2024,Smart TV,64.00,14.20,started,SD,FALSE,32.00,Female,CANADA,Standard,2023-02-15,TRUE,17.89,6.00,Battle City,Movie,Thriller,2009,117,Adult,English,USA,6.30,FALSE,2024-10-16,FALSE
1/7/2025,Tablet,22.00,28.80,completed,Ultra HD,TRUE,44.00,Male,USA,Premium,2025-04-12,TRUE,20.10,2.00,A Love,Tv Series,Music,1992,23,Kids,English,India,8.30,FALSE,2020-08-30,FALSE
5/1/2024,Tablet,23.90,38.60,completed,4K,FALSE,38.00,Female,USA,Basic,2022-10-26,FALSE,4.20,2.00,Legend Empire,Stand-Up Comedy,Western,2010,55,Teens,Japanese,South Korea,7.00,FALSE,2022-06-07,FALSE
6/24/2025,Smart TV,36.40,94.80,paused,4K,TRUE,55.00,Male,USA,Standard,2023-07-12,TRUE,23.80,2.00,Legend Journey,Stand-Up Comedy,Adventure,1991,74,Adult,Italian,UK,7.70,FALSE,2021-03-03,FALSE
6/16/2024,Desktop,27.10,38.10,stopped,4K,FALSE,22.00,Female,USA,Premium,2024-03-14,TRUE,27.48,4.00,Journey Empire,Tv Series,Crime,1992,58,Kids,English,UK,7.10,TRUE,2022-11-22,FALSE
6/21/2024,Tablet,82.20,92.40,paused,HD,FALSE,35.00,Female,USA,Premium,2025-03-12,TRUE,5.89,2.00,City Queen,Documentary,Family,2005,80,Teens,Spanish,USA,6.30,FALSE,2022-12-12,FALSE
12/24/2024,Laptop,14.00,66.80,stopped,SD,FALSE,56.00,Male,CANADA,Standard,2022-12-21,TRUE,1.32,2.00,War Storm,Tv Series,Animation,2006,57,Kids,Hindi,USA,6.40,FALSE,2022-10-25,FALSE
12/12/2025,Mobile,27.90,50.40,completed,HD,TRUE,36.00,Female,CANADA,Basic,2024-01-21,TRUE,7.13,2.00,Family Mystery,Stand-Up Comedy,Romance,1999,522,Kids,Korean,USA,5.90,FALSE,2024-12-14,FALSE
7/15/2024,Smart TV,80.50,18.40,completed,4K,TRUE,21.00,Male,USA,Premium+,2024-03-07,TRUE,13.94,2.00,Story Mystery,Tv Series,Crime,2005,50,Family,English,USA,6.80,FALSE,2023-05-21,FALSE
6/3/2025,Desktop,15.40,60.20,completed,SD,FALSE,13.00,Female,CANADA,Standard,2023-03-01,TRUE,18.83,2.00,Dragon Day,Movie,Sport,2005,88,Family,Korean,USA,9.50,TRUE,2025-06-16,FALSE
8/30/2024,Smart TV,69.40,40.80,paused,HD,FALSE,52.00,Male,USA,Premium+,2022-10-01,TRUE,13.88,2.00,A Adventure,Movie,History,2003,97,Adult,English,USA,6.90,FALSE,2021-05-30,FALSE
10/10/2025,Laptop,60.60,33.20,completed,4K,FALSE,49.00,Female,USA,Premium,2022-12-06,TRUE,12.00,2.00,Ice Secret,Movie,Horror,2011,132,Kids,English,USA,5.50,FALSE,2021-06-26,FALSE
2/23/2024,Tablet,33.50,40.10,completed,4K,FALSE,41.00,Prefer not to say,USA,Basic,2023-09-21,FALSE,8.98,2.00,Battle Dream,Movie,Thriller,2007,128,Teens,French,USA,7.50,TRUE,2024-07-20,FALSE
6/18/2025,Tablet,104.30,66.20,paused,4K,TRUE,35.00,Female,USA,Premium,2023-09-16,TRUE,24.86,2.00,Dragon Day,Documentary,Western,2011,91,Teens,English,USA,5.40,FALSE,2023-06-07,FALSE
12/6/2025,Desktop,49.30,40.00,stopped,Ultra HD,FALSE,45.00,Female,CANADA,Standard,2023-04-04,TRUE,13.56,6.00,Dragon Family,Tv Series,Adventure,1993,46,Kids,English,USA,6.80,TRUE,2025-08-01,FALSE
2/26/2025,Tablet,35.80,98.40,paused,SD,FALSE,26.00,Prefer not to say,CANADA,Basic,2025-01-19,TRUE,17.42,1.00,First Storm,Movie,Western,1995,456,Adult,English,USA,9.50,TRUE,2021-03-10,FALSE
10/20/2025,Smart TV,11.70,99.50,completed,HD,FALSE,14.00,Female,USA,Premium,2024-10-18,TRUE,17.21,2.00,Princess Day,Limited Series,Sci-Fi,1993,30,Kids,English,USA,4.60,FALSE,2024-12-27,FALSE
12/25/2025,Tablet,18.70,96.00,started,SD,FALSE,45.00,Male,CANADA,Premium+,2023-11-13,TRUE,21.69,2.00,Dark Fire,Limited Series,Biography,2014,61,Adult,French,USA,3.80,TRUE,2021-12-16,FALSE
8/23/2024,Tablet,46.10,52.60,stopped,HD,TRUE,35.00,Male,USA,Premium,2024-07-16,TRUE,2.78,1.00,Legend Love,Documentary,War,1997,66,Family,English,USA,5.20,FALSE,2025-05-30,FALSE
4/25/2025,Desktop,21.40,14.80,paused,4K,FALSE,22.00,Male,USA,Premium+,2023-04-28,FALSE,19.40,2.00,City Quest,Documentary,Drama,2021,86,Adult,Spanish,South Korea,1.40,FALSE,2024-10-22,FALSE
4/12/2024,Laptop,80.70,87.90,started,4K,FALSE,35.00,Female,USA,Premium,2023-10-06,TRUE,14.42,2.00,City Empire,Documentary,Sport,2023,19,Teens,English,France,5.60,FALSE,2025-06-20,FALSE
10/9/2024,Smart TV,97.10,49.60,paused,4K,FALSE,40.00,Female,USA,Premium,2024-02-27,TRUE,28.08,2.00,Kingdom King,Movie,Biography,2005,491,Teens,Spanish,USA,7.20,FALSE,2021-06-04,FALSE
8/16/2025,Laptop,75.70,89.80,started,4K,FALSE,33.00,Female,USA,Standard,2024-06-20,TRUE,20.53,5.00,Dragon War,Tv Series,Mystery,2003,524,Adult,Spanish,USA,5.00,TRUE,2024-05-09,FALSE
4/13/2025,Smart TV,30.10,25.80,stopped,4K,FALSE,32.00,Female,USA,Premium,2023-12-31,TRUE,18.74,2.00,Story Queen,Tv Series,Action,2010,26,Kids,English,USA,6.50,FALSE,2020-11-18,FALSE
10/17/2024,Smart TV,192.20,18.70,stopped,SD,FALSE,31.00,Prefer not to say,USA,Premium,2025-07-14,TRUE,7.53,2.00,Dream Secret,Tv Series,Documentary,2024,33,Teens,English,UK,4.50,FALSE,2021-06-08,FALSE
4/21/2025,Desktop,57.40,58.00,paused,SD,FALSE,24.00,Female,USA,Standard,2022-11-29,TRUE,6.29,2.00,King House,Tv Series,Animation,2008,45,Adult,English,South Korea,6.90,FALSE,2025-07-19,FALSE
12/15/2024,Mobile,16.80,27.50,paused,HD,FALSE,35.00,Prefer not to say,USA,Standard,2024-02-29,FALSE,25.23,2.00,Battle Phoenix,Stand-Up Comedy,Documentary,2021,49,Kids,English,USA,6.60,FALSE,2025-07-25,TRUE
